baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
8.190572333907431,-3.836751581038861,0.45167510661310745,3.512203459205219e-18,1.4637251859002472e-16,NEGR1
14.446294965669493,-1.6776751005308306,0.1966511242665403,3.5901751977842325e-18,1.486472864463693e-16,ADCY9
5.810913275535204,-2.6128325413896056,0.30839420471456586,3.578783453912206e-18,1.486472864463693e-16,CD101
10.197331606487845,-2.585777058857127,0.3050729343390321,3.651330934392303e-18,1.502008657186426e-16,FAM162B
14.105175788217736,-1.3402976016361963,0.15631620910077304,3.788619733227071e-18,1.54846126781509e-16,FAM13B
14.929565614971324,-3.4615825518587395,0.4092908745085909,4.647195878725438e-18,1.881226331671307e-16,MAMDC2
32.02525429125092,-2.561240738458458,0.3026914201859642,4.800699246346503e-18,1.9371964482638225e-16,GIMAP7
67.61624353293158,-4.681482118503611,0.5521383414525538,5.279374848480091e-18,2.1169127349851872e-16,INMT
27.253924229002784,-3.6973145018292133,0.6333756514327376,5.765107442037479e-18,2.2971874826250284e-16,ATP1A2
96.76317273438933,-1.2120428888549493,0.14258243718423488,6.752457333419924e-18,2.6822026614093954e-16,HSD17B4
50.15473888610528,-1.568200745857444,0.1854232562149572,7.021211861889118e-18,2.7802686597031955e-16,INSIG1
65.96277676039745,-2.07962525508426,0.24662650627490543,7.155175115004363e-18,2.824516487168337e-16,SIRPA
6.5067090758675805,-2.040662895094641,0.24252201290423933,7.229330445933112e-18,2.8449541578407363e-16,CXorf36
3.5133274245791655,-6.443060970606362,0.830261223513092,7.315099260087774e-18,2.869821811573324e-16,CD300LG
15.607545409748818,-6.752765580250098,0.8016786590360399,7.442228042068976e-18,2.901784068795667e-16,ITLN2
84.06696360227677,-4.5106559651685005,0.3958524873885359,7.42981709450813e-18,2.901784068795667e-16,MBP
6.349955613993411,-3.5203110390250205,0.41904878984793803,8.070309048640608e-18,3.1370549944119504e-16,FHL5
25.868830698579252,-3.9824577276835056,0.3639550941818585,8.173530658449275e-18,3.1649880561874856e-16,SEPT4
8.708114956946279,-3.519019184923799,0.42061558653112757,8.46735678271849e-18,3.2614718807616586e-16,MYZAP
5.304531518585138,-3.0016319025600837,0.3590790790424622,9.450223747716751e-18,3.6290572222727377e-16,IGSF10
